AvgMonthVisits,AvgVisitDuration,BounceRate,Change,DesktopMobileShare,Domain,Favicon,HasAdsense,PagesPerVisit,Rank,Share,UniqueUsers
154567.494735,131.248491492,0.696771211477,-0.162371543745,"[0.76999499925, 0.23000500075]",aasarchitecture.com,https://site-images.similarcdn.com/image?url=aasarchitecture.com&t=2&s=0&h=b1c9d8a161d604eaf39f30639b4ff78ce367a9a555372d67417048294a5194bb,True,2.55890435505,287228,0.00248018261597,60860.3686808
149028.435664,704.077052026,0.344570042156,1.47834773871,"[0.290181093059, 0.709818906941]",advantage-preservation.com,https://site-images.similarcdn.com/image?url=advantage-preservation.com&t=2&s=0&h=6390ae46018e3e6c8f3135383e5d77ccb0979ea8be104d01f52fa856dbcd5bfc,False,10.7604541076,205838,0.00239130313946,25960.8727727
143316.885279,1009.06501364,0.641994898757,-0.135560308811,"[0.597134008521, 0.402865991479]",worldarchitecture.org,https://site-images.similarcdn.com/image?url=worldarchitecture.org&t=2&s=0&h=76edf25725da522bcc960369318134917989cf6c454dd5fd28e44fc292e7ce65,True,3.5678883726,272331,0.0022996558756,61660.9712129
142258.380885,151.97187176,0.619783666619,0.26005014297,"[0.81456219776, 0.18543780224]",bustler.net,https://site-images.similarcdn.com/image?url=bustler.net&t=2&s=0&h=06b46368a56df66ce336246b464ef71fa6ee3c8f48b2d86ab39b677a8167aa26,True,2.92893660682,293853,0.00228267116479,54648.7860035
139807.464696,67.9027384818,0.808662208265,0.694114077396,"[0.28402802628, 0.71597197372]",provence7.com,https://site-images.similarcdn.com/image?url=provence7.com&t=2&s=0&h=bf7cb3390adb3c2358b682cd5f384508a1e30762adbb8b8f317df115ac456212,False,1.43948263481,422569,0.00224334388104,68872.0693621
135177.11514,552.532970791,0.122440786348,-0.0464906279612,"[0.244691392464, 0.755308607536]",noraba.net,https://site-images.similarcdn.com/image?url=noraba.net&t=2&s=0&h=6e6e8a4ade1b6a622ecfd85bf30e5bce3136be24d849668358e818466157dc63,False,20.5418999168,160490,0.00216904551388,20942.8819494
125876.636914,186.576597307,0.466637763338,-0.146127661099,"[0.669235581283, 0.330764418717]",europaconcorsi.com,https://site-images.similarcdn.com/image?url=europaconcorsi.com&t=2&s=0&h=adbd91191c054c9a622ee7ea0a4c0fc4f90e0247752ebded49896d3d5f1d4849,False,2.85078360965,342199,0.0020198104858,32767.4715754
121107.37988,145.223004009,0.509712023921,0.0394429621152,"[0.403205080856, 0.596794919144]",monuments-nationaux.fr,https://site-images.similarcdn.com/image?url=monuments-nationaux.fr&t=2&s=0&h=65c7cb806988f35f002de0b3f3b291093029dbc3116ee141cc7670547ced1b9a,False,2.57960171931,358781,0.0019432832159,66024.996746
119632.427259,513.516471251,0.247816881799,-0.155853058359,"[0.487402934455, 0.512597065545]",aia.com.vn,https://site-images.similarcdn.com/image?url=aia.com.vn&t=2&s=0&h=7ee46d22a6d0b4dbf014238dd627fde8507929b172f95f01194ba4963db214c8,False,6.41418338934,274544,0.00191961619681,27998.3269512
113507.98287,138.39448775,0.574032514147,0.129565397527,"[0.626165645644, 0.373834354356]",tectonicablog.com,https://site-images.similarcdn.com/image?url=tectonicablog.com&t=2&s=0&h=1eff2c9e0a999ba331ae0445e22ad342242958631a23b396c4454df746c068e5,True,2.96558197264,351273,0.00182134365554,49999.0480119
