AvgMonthVisits,AvgVisitDuration,BounceRate,Change,DesktopMobileShare,Domain,Favicon,HasAdsense,PagesPerVisit,Rank,Share,UniqueUsers
403903581.216,550.224482798,0.351425011289,0.0311593727845,"[0.545630748056, 0.454369251944]",bilibili.com,https://site-images.similarcdn.com/image?url=bilibili.com&t=2&s=0&h=1a9d57d94f62bc96ce60b3f2440e9cfe1431dd4c1aeca128d063298eedea3382,False,4.80327650988,109,0.126166778038,118545399.729
131492513.542,1017.2053376,0.189526134576,0.0815833206973,"[0.498019017561, 0.501980982439]",kissanime.ru,https://site-images.similarcdn.com/image?url=kissanime.ru&t=2&s=0&h=6148f60fa9830861690c2048427ea3d6f461266d748732e00f3e9ae7fbf29669,False,7.23905493345,289,0.0410741264529,11457423.2395
86128312.3398,869.475680317,0.349681227573,0.0784766459554,"[0.46874704395, 0.53125295605]",animeflv.net,https://site-images.similarcdn.com/image?url=animeflv.net&t=2&s=0&h=6fc17ccacdf8abae5cd42e71d1a9903d79dd733a174214b63f58d8eec9e03fb5,False,4.39918650499,575,0.0269037764732,6440617.84956
52577632.172,1075.78817707,0.226767408873,-0.0163372278288,"[0.522197028352, 0.477802971648]",kissmanga.com,https://site-images.similarcdn.com/image?url=kissmanga.com&t=2&s=0&h=9a9e68e081b2ac64f468f5bc52c9ada15a5a2d00c09dcb32f35ae8b11d277387,False,19.6050130754,453,0.0164235989887,4464198.43027
45622353.2092,1092.84924036,0.288340962587,0.214346600829,"[0.547887661488, 0.452112338512]",9anime.is,https://site-images.similarcdn.com/image?url=9anime.is&t=2&s=0&h=aca997f7302168782853b1d7fd30d8d6364d88da156fbd138f5305b976706e49,True,5.38580334867,1078,0.0142509885492,4694001.65272
40717411.9823,865.483932906,0.355997198619,0.137436885021,"[0.430527260418, 0.569472739582]",mangakakalot.com,https://site-images.similarcdn.com/image?url=mangakakalot.com&t=2&s=0&h=ad790be27ad540ed41b3f6aadd7fd95b517d0467ad387ac54f603fec3136934b,False,7.11323303497,1007,0.0127188391457,6815639.53009
37906492.5943,309.438223366,0.533002002839,-0.0820175426859,"[0.617661535273, 0.382338464727]",readms.net,https://site-images.similarcdn.com/image?url=readms.net&t=2&s=0&h=9f7d93c1b2dbf10c3f210659296735da019a7b56ac64289a4354ca22422727ff,True,10.8271990723,802,0.0118407963181,3328061.0316
36975168.4564,509.968329607,0.255236732094,0.00616439337145,"[0.173424040952, 0.826575959048]",marumaru.in,https://site-images.similarcdn.com/image?url=marumaru.in&t=2&s=0&h=9642117390c624e37e836877eed749f753a47185548940a9f336e849823086d9,False,5.3004373294,1594,0.0115498799429,2296336.90861
36310396.3135,919.784425362,0.270780469276,-0.0218395929571,"[0.385238363788, 0.614761636212]",webtoons.com,https://site-images.similarcdn.com/image?url=webtoons.com&t=2&s=0&h=5d11004df22737cb3ad0d969ede16975dd8ca4659cdc2933a9357ed17f0ea448,True,9.24187220933,912,0.0113422260292,6057021.97721
34750345.4228,288.862967923,0.51536973219,0.00521097601624,"[0.523227886977, 0.476772113023]",animevost.org,https://site-images.similarcdn.com/image?url=animevost.org&t=2&s=0&h=b80c042b25b3e09e3644330bddfdc258ca45ea8f7394e223ccd0ff80a90ff6ec,False,2.79516266922,2051,0.0108549151867,4160840.85543
30596105.5002,877.594408624,0.223862387031,-0.00127231635546,"[0.286906869895, 0.713093130105]",myreadingmanga.info,https://site-images.similarcdn.com/image?url=myreadingmanga.info&t=2&s=0&h=a9d971af125b65a2bf37f6245b8e9061ede525d98610c826f1413197ee674625,False,10.8662608417,1090,0.00955726126479,3197590.13935
29947646.9674,719.354894658,0.336700638164,0.00527778091159,"[0.272146839633, 0.727853160367]",dmzj.com,https://site-images.similarcdn.com/image?url=dmzj.com&t=2&s=0&h=a387e8235fa31dba6689dec9d03b8adea54786a9e84a9a123f465eb6a5f1ffb5,False,14.5096687696,828,0.0093547032099,10578309.1047
28477635.7468,634.653844932,0.338343543026,-0.232069418653,"[0.035846049245, 0.964153950755]",manhuatai.com,https://site-images.similarcdn.com/image?url=manhuatai.com&t=2&s=0&h=9278546dd6d2d3f7637970d65d0918ce6d52fda64dc183d0be7fe28b2bdd1231,False,17.3336654491,782,0.00889551792903,7886478.18164
28215474.7501,161.337428837,0.631475743826,0.169531485048,"[0.806970932577, 0.193029067423]",horriblesubs.info,https://site-images.similarcdn.com/image?url=horriblesubs.info&t=2&s=0&h=30e7d12caa1b43a9f85049602d26a65b098e75b55e9d5722309c0ac44efd2270,False,2.20199903658,2931,0.00881362707732,2912799.23528
28125831.9092,103.266915329,0.606217422217,-0.12193436512,"[0.40732413593, 0.59267586407]",comicbook.com,https://site-images.similarcdn.com/image?url=comicbook.com&t=2&s=0&h=b2a643ea1595def8b25923d42439d68d9d174fbf463e8e770bb2bb218d036443,True,2.44224701397,2366,0.00878562547263,13812915.7173
27946884.253,780.541902145,0.204867486971,0.0393332164588,"[0.318927401929, 0.681072598071]",mangago.me,https://site-images.similarcdn.com/image?url=mangago.me&t=2&s=0&h=9b0907ca5966153b301213d4bca8e539b66714d54b55fdbecb9d43802c58603c,False,17.8609824613,980,0.00872972785185,2495536.65568
27389539.9015,509.721167998,0.31018017443,0.478091937346,"[0.37710218505, 0.62289781495]",dilidili.wang,https://site-images.similarcdn.com/image?url=dilidili.wang&t=2&s=0&h=2bb51a18686907f8c75d1a1f6da2b8da2c99111c2ce8d3191d994eaf9fd899a1,False,4.01304164425,1973,0.00855563100209,5848453.5162
27368189.6966,1591.42299455,0.227170221777,-0.093281798829,"[0.0572641321574, 0.942735867843]",xxbiquge.com,https://site-images.similarcdn.com/image?url=xxbiquge.com&t=2&s=0&h=e7ec38b58f46e5c0c729c47ca914d8962d1b84885e68ad832a1d4041f2a68974,False,11.7770216163,1246,0.00854896186944,4015152.32534
27007740.5824,552.606156071,0.470875817467,-0.0155998084204,"[0.642923310018, 0.357076689982]",mangareader.net,https://site-images.similarcdn.com/image?url=mangareader.net&t=2&s=0&h=a91fca16937f3b5383b8e67c63bae4d3ecb5dd4b4dc672e511f9547fc7367d10,False,31.7752391142,626,0.00843636890047,4079544.59354
